weighted_vote_score,language,review_text,characters,date,recommand_or_not
0.5478045940399169,english,"❗Unrelated Rant Incoming❗    I absolutely hate Dune (2021). I absolutely hate everything it represents. I hate the cast, I hate how overhyped it is, I hate how boring the movie actually turned out to be; but most of all, I DESPISE the people that say that you have to had read the books in order to grasp and comprehend the movie. As if my opinion is somehow less valid for not partaking in complimentary activities about the media I am consuming. As if it wasn't fair to expect that a piece of art should be able to stand on its own. I think that is complete dog shit. Personally, I have never been able to finish reading a complete book, let alone a 1000 page book like Dune (I have a broken sense of attention like most of us do today). So to me, when someone manifests to my face a finger-waggy, ""morally superior"", mounted-on-a-high--white-stallion, holier than thou READ THE BOOK FIRST OR ELSE opinion, I kinda lose my shit. The movie sucks bro. The characters are super bland, the events feel unimportant, the performances are weak (the photo is pretty good though). You can't expect me to excuse it being trash under the excuse that reading the book will suddenly make it amazing. The OG Lord of the Rings didn't have that problem. Neither did Fightclub, neither did No Country for Old Men (and many more examples). Thankfully though, neither does Black Myth: Wukong.    I am a huge believer that if something is actually good, you don't need to understand the innerworkings of it to experience and identify that it is good. Think of a great meal you had recently - or better yet, think of a great song you heard. Think of the intense feelings it gave you. Bask in the meadows of multicolored worlds that it allowed you to travel. Think of how it made you remember that one time when your mom picked you up from school and took you to McDonalds. It feels good doesn't it? At worst, it FEELS. It makes you feel things. The mere existence of it makes you understand that you are in awe and you feel a towering presence looming over you. This is how good art feels. Whether its food or music or a videogame. You don't need to understand how its cooked, how its composed or in this case; you don't need to read a 3000 page book to witness what a great game Black Myth is.    Rant aside, this is a game that is based on a very old chinese novel, a Journey to the West. The novel is hugely influential since it served as inspiration to birth many of todays most beloved characters (Goku from DBZ and Luffy from One Piece for example). Something that you definitely don't have to know to enjoy the game, although (despite my rant before) it does add some context for the aesthetics and a lot of context for the story. It's very refreshing to play a game that feels so good in its mechanics, but that is also not a western game. I feel like sometimes chinese games have the stigma that they are going to be cheap or mobile game-like, but in reality I found that this game plays a lot like a very polished bloodborne.    I always enjoyed games that are submerged in mythological lore and to me the chinese myth lore has always been extremely deep and vast. There are many archetypes that are portrayed beautifully in the game and the many characters that appear in it. It always brought a smile to my face to witness the cartoon like joy and naiveté of certain characters during the adventure. I feel like games that are rooted in ancestral stories are always bound to feel very related, especially when they're done in an artsy way and when other videogame elements like combat mechanics and progression don't stand in the way of it.    The combat, like I mentioned before, reminds me somewhat of bloodborne. (Think of a bloodborne and devil may cry blend) There is a lot of dodging and a lot of fast paced mechanics. The destined one (which I forgot to mention is our silent hero in this case), carries a huge assortment of spells and maneuvers that never make the combat feel stale. You can also turn into many types of Yao Guais (how the mobs are referred to in this game) you defeat and capture along the way, allowing people that really like to switch up the gameplay, have a new set of tools to try every so often. The variety of bosses and mobs in this game is just astounding. I wouldn't fault you if you thought that this game was more of a boss rush at first, just due to the fact of the sheer amount of bosses you get to fight as soon as the game starts.    This is no dark souls though. Most bosses, even when looking and moving in a very intimidating way, weren't extremely difficult to defeat. I was able to tear through most (Fuck you Erlang) of them in one or two tries. Sometimes three. Thankfully I think this is a really good plus for the game. Having many bosses that are beatable and feel fair really gives the player a strong dopamine boost to keep playing. The game also rewards you a lot with items to craft armor and weapons fairly consistently and I mention this because everything looks really beautiful. I mean, I know that ""receiving materials for crafting"" sounds possibly incredibly boring or mundane, but in this game it always feels like it's something you earned - and I am not sure if it was because the game was made in unreal engine 5, but EVERYTHING looks beautiful. The feedback for getting items. The bosses, the environments. Really pristine - and honestly It only hits so hard because the game is really good. Looking good on its own rarely does good things.    Now, I kinda get why the devs did this, but I actually do not understand at all the lack of a map in this game. Despite it not being an open world game, you get lost ALOT. Sometimes you want to advance a sidequest or you're exploring part of the map and suddenly you unknowingly advance the main story and get thrown out of the area. Part of the reason this is hard to deal with is because the story is very dense and very hard to follow. You need sometime to unpack the things that happen or maybe follow sidequests to distract yourself from the main thing. I found myself constantly being betrayed by my muscle memory only to realize I had paused the game looking for a map for the 100th time. I know many games do this too, but if you play it, you will see how easily you will get lost. It's not a great feeling.    After many hours and many many many boss fights, there's a section at the end of the game where the map opens up a bit more and you get to fly on top of a cloud like Goku - and that's pretty fucking awesome.    I know I always complain that reviewing really long games is hard for me - and this game is no exception. There's always a lot to say and unpack especially if the game inspires me to talk about different themes that contain more things than just the game. Sometimes it feels overwhelming and this game is truly an overwhelming game. You have to take the time and play it over several weeks to really immerse yourself in this world and the story. One that is truly worth it and will leave you marked with the archetypes that us humans have kept alive by telling stories over many generations. Stories that have reached our modern day and are told in such a way that bring us value and tools for effective introspection.    Thank you if you reached this part of my review. It was really cathartic to write and If you are on the fence about this game, I really hope you give it a shot.    I would def give it 4.5 一只被选中的猴子 out of 5 🐒🐒🐒🐒",7466.0,2024-09-14 01:49:04,Recommended
0.5473250746726989,english,"This game frequently got compared to NIOH/Sekiro/DS/Elden Ring/any other souls-like or sometimes to God of War. If you played this game, you will know that the tempo and gameplay is totally different from all those, the one that give the closest feeling to this is actually wolong.   The evasion window in this game is so much more forgiving and you can spam around 3 time evade in a row before a soft-cooldown, seems like the devs are not trying to make this game super hard.  PROs:  - Gameplay-wise I like how accurate are boss(es) animation to the real hitbox tiggering, unlike elden ring/DS where sometimes the speed of the swing animation differs with the hitbox timing causing a hit when it shouldn't happen. This game's hitbox timing and animation is smooth and intuitive. - OST, story, concepts, arts and animation direction of this game is SO underrated, not many people talk about it, it is GREAT - Some attack avoiding mechanic that all requires a different timing like perfect dodge, resolute-strike i-frame, see through using spear/thrust stance, even repositioning using jump attack or using specific moveset is very satisfying experience rarely found in other game  CONs:  - While it is up to everyone how to play the game, many boss(es) can be easily killed with a rinse-repeat well timed bonk using running smash-stance charge. - Invisible walls is necessary to keep player on track on the map especially with how complex they designed the map details, however it does make exploring tedious, can't easily see if that path is jumpable-traversable or not.",1571.0,2024-09-23 16:52:12,Recommended
0.5473250746726989,english,"The best thing about this game is the lore,   Second one is the visual, the art direction is top tier!  Its game play mechanic is fun and feels rewarding.  ",156.0,2024-09-16 23:22:35,Recommended
0.5473250746726989,english,"Black myth wukong changed me... it changed me into a better man, after watching the journey of the destined one, I realised that if a monkey can be great, so can I.",164.0,2024-09-13 02:41:25,Recommended
0.5473250746726989,english,"It ran very well for me, 110 fps on high settings 1440p using a 3090.    Game was very well polished, much fun getting lost while exploring and lot's of epic boss fights.    ",174.0,2024-09-09 09:07:49,Recommended
0.5473250746726989,english,This game is amazing.  Only thing I didn't like was all the wandering in chapter 3's open map.,94.0,2024-09-06 11:08:22,Recommended
0.5473250746726989,english,"After all these years, finally we have a beautifully crafted masterpiece filled with the richness of Chinese culture, bringing back the long lost beauty. Impressive. Enjoyable. Lots of fun to play and explore. The art is perfect. The boss design is refreshing. Animation is natural. The whole experience is immersive. The exploration part could be improved of course, but fairly speaking, it is an outstanding game.",415.0,2024-09-05 20:32:16,Recommended
0.5473250746726989,english,"I rarely buy games at full price and I was super sceptical about Wukong due it's Overhype prior to release. But here's why it's easy for me to recommend this awesome game.  First and foremost - our industry needs success stories like this, to unlock additional funds for more great games!!!  -New IP -First big game from the developers -Singleplayer -Refreshing Setting & Character -Content complete (No Early Access Bull***) -No microtransactions -Pretty much no bugs -Insanely polished -Stop-motion animation -Pure love in the diary art/lore -Model viewer for pretty much every item -That enemy variety -Wide range of graphic options (for a multiplatform release) -Free benchmark app ... P.S. it kinda runs on the Deck",720.0,2024-09-04 19:42:22,Recommended
0.5473250746726989,english,"The SHEER AMOUNT of LINEAR ALGEBRA packed into this game is insane, and it doesn't even include the fully Quantized Neural Network that runs with minimal RAM with sub-second end to end latency. The number of triangles on all the bosses are just INSANE!! Absolutely love the part where I get to break the triangles with sticks! Masterpiece!",339.0,2024-09-03 00:58:31,Recommended
0.5470383167266845,english,Best game I've played in years.  11/10 worth the full price.  Update: Got platinum trophy. My game of the year,110.0,2024-09-06 17:16:38,Recommended
0.5468277931213378,english,"I think this is likely going to take game of the year.  My knowledge of Journey to the West isn't great, but the things I do know about it, I can tell a lot of love went into this.  It seems very respectful of the source material.  The visuals and just the fantastical stuff that happens is an absolute treat.  Combat is fun and you get a lot of options for builds and mechanics to try and exploit.    The whole package is just an amazing experience and I recommend it highly.",476.0,2024-09-02 01:56:44,Recommended
0.5462185144424438,english,"My gf not just a soulslike game player, not even interested in playing games, is so obsessed in playing this and calling me everytime to play this together, taking turns. She's learning so fast and love everything about this game. I am in paradise because of this game. :)",272.0,2024-09-08 13:01:45,Recommended
0.5461013317108154,english,A valuable game that you'll enjoy from the very first chapter. It has everything that any gamer wishes for.,107.0,2024-09-05 22:01:56,Recommended
0.5458715558052062,english,"I had an absolute blast playing the game.  Overall the difficulty was completely okey, its just a case of get good in some bosses. I absolutely loved it to get stuck on a boss because it made me experiment with other items and skill combinations and because they make it free to change its always a rewarding feeling when you change something and it starts working.  The visuals and audio are also stunning. The Chinese VAs did a beautiful job and I loved every character. I always looked forward to completing a chapter to see that end cutscene.  The only part I can actually complain about is 100%ing the game, the RNG drops are so bad, even with some item drop boosts it sometimes took an hour+ to get that single item for an achievement but other than that when you explore and just be curious about the environment you can easily complete 85-90% of the game in the first playthrough.  The length is also very nice, for my first playthrough (Going for as much achievements as possible) it took me ~55-60 hours, going for 100% afterwards only took another 4-5 hours so a total time of ~65 hours.  I will now go for NG++ and NG+++ to actually complete everything (I have all achivements but theres still something to get)  I can only recommend the game and Im looking forward to whats coming next!",1299.0,2024-09-05 21:57:57,Recommended
0.5454545617103576,english,"9/10 - One of the best action RPGs i've ever played. Even though the last chapters look rushed it is a must buy.  Good: - Visuals are amazing - Rooted in Chinese mythology (Journey to the West), which is fresh compared to most Western RPGs - Combat is a 10/10 - A lot of customization: builds, stances, spells - World-building is top-notch - Athmospheric - Soundtrack  Bad: - The last two chapters feel a bit rushed and lose quality compared to the others. - Occasional non-game-breaking bugs - Overuse of invisible walls - Monkeh does not speak :(",548.0,2024-09-29 11:15:03,Recommended
0.5454545617103576,english,"Despite CONSTANT performance issues and audio desyncing during cutscenes, crashing during the final moments of the hardest bosses in the game, and the inability to load small isolated levels without experiencing dips to 11fps, Black Myth: Wukong is a charming and fun game with an interesting story and lore, unique enemies throughout the entire game, varied and engaging combat mechanics, and of course great voice acting and music. The end of each chapter features a unique and beautifully animated cutscene which tells more of the story related to the chapter you just completed or the characters you met, which stood out to me as some of my favourite parts of the game. Don't listen to the bum game critics, this game is easily worth the money.",748.0,2024-09-29 04:49:32,Recommended
0.5454545617103576,english,"This game is very fun and I'm quite familiar with the Wukong lore. I watched Journey to the West as a child. About 20 years after it's release of its show. Gameplay is rewarding and unlike other titles like Elden Ring or Dark Souls this game has completely drawn me in story wise as well as meaningfulness. I encourage all gamers to try this game out. Definitely deserves its high rating on Steam.  edit: grammar.  Also, this game needs OPTIMIZATION!!! Micro-stutters are noticeable and annoying! I run rtx 4080 and i9 13900kf and ddr4 3600mhz 32gb",548.0,2024-09-26 22:19:42,Recommended
0.5454545617103576,english,"A masterpiece, easily in the top 5 of my favourite games :D I loved Sekiro and the parrying. This game has a similar vibe but with dodges. Also this game is an awesome boss rush and so beautiful in its art style, cinematic cutscenes and story telling. The difficulty is great as well, not easy but not difficult while still dying to bosses 0-10 times. Challenging but manageable if you're focused and check that you haven't missed something. I also love how you can respec your character for free which gives a lot of freedom with trying new things and different combinations. Especially if your playstyle isn't doing well against a certain boss, you can change it. I highly recommend this game and now I just want to fight bosses ^^",733.0,2024-09-24 23:35:20,Recommended
0.5454545617103576,english,"I just finished the game today after taking my time to play it, beat it, and really digest its content.  Personally, it is my favorite game in a long time, the last time was Elden Ring.  I recommend this game to anyone.  Thank you Game Science for the experience and memories I have built. I will research more about Chinese mythology and Buddhism.",348.0,2024-09-23 07:07:25,Recommended
0.5454545617103576,english,"Black Myth: Wukong has been an amazing journey! I enjoyed the gameplay, sound design, music, characters, and the fantastic world-building as well as the many references to the books too. One of my favorite features are the incredible music videos that play after finishing each chapter, adding a unique touch to the experience before laying the chapter to rest. Even the enemy AI was quite impressive and stuck the most with me with the animations. Though the English dub was not synced properly with the lips of speaking characters which makes me recommend the amazing Chinese Dub of the game.  While there were a few minor issues, they’re mostly nit-picky. For instance, I found that some paths lacked clarity. I like to complete all side objectives before progressing the main story/path, but more than once, I accidentally stumbled onto the main path. Maybe I missed a subtle hint or something that was explained inside the game itself, but it was frustrating to unexpectedly trigger a boss fight and then be forced into the next chapter. Unfortunately, once this happens, there’s no way to go back without starting the new chapter and using the shrine to return to the previous Chapter.  Aside from that small nit-pick, Black Myth: Wukong is undoubtedly my game of the year. It’s a must-play for anyone who enjoys action-packed, immersive gaming experiences as well as the fans that enjoyed the books and many forms medias adapted from it such as Dragon Ball and etc!",1472.0,2024-09-22 19:07:42,Recommended
0.5454545617103576,english,The whole dev team and everyone involved deserves to have a nice cold pillow on both sides with all of their wishes come true. Absolute Cinema 🙌🙌,145.0,2024-09-22 13:05:59,Recommended
0.5454545617103576,english,"Finally a game that you can  actually enjoy, i always used to think maybe i am just grown up and i can't enjoy games cause i am not so much a gamer anymore or something, but after playing this it just felt like childhood where you really got into it and just would love to play all day long grinding it. this game is factually a comeback for gaming in my opinion a breath of fresh air indeed. ",393.0,2024-09-22 08:48:00,Recommended
0.5454545617103576,english,"The best game I had this year so far. I have played so many game and rarely finish any of it because I become numbed by how dull and generic the game feels, but this game makes me realize what a good game should be done. You won't feel bored from the story, graphic and art are amazing, the game play is simple yet they manage to make it feels good, every NPC in this game are unique and really helps you progress through the game in many different way. There are some few time when I get frame drop here and there, and one area when my RTX 3090 can't handle the graphics, but the rest is just fine and smooth. This is the game that really appreciate your time, I don't need grinding to progress through the game, just simply play it and enjoy the story and the game. Would highly recommend it 9.8/10.",801.0,2024-09-22 00:59:56,Recommended
0.5454545617103576,english,"I never bothered to write game reviews, but this game just blew my mind! There are almost a hundred unique boss fights without re-skin. Some of the boss fights are so stunning that they are my favorite boss fights of all time! Combat is both fluid and cinematic, with a wide range of choices such as stances, varied combos, transformations, spells, vessels and spirits. I am over 100 hours into the game and I still haven't tried everything out. While the game is as linear as Star Wars Jedi: Fallen Order, the game takes you to lush forest, windy deserts, snowfield, volcanoes etc, each with a breath-taking scenery. Invisible walls are definitely an immersion-breaker, but they become much less pronounced after Chapter 1 and do not significantly distract me from enjoying the game. If you like games such as God of War, Star Wars Jedi: Fallen Order, Sekiro: Shadows Die Twice etc, this is a game that you cannot afford to miss!",930.0,2024-09-22 00:44:14,Recommended
0.5454545617103576,english,"Black Myth Wukong return to monkey is an action pack rpg akin to god of war with a pinch of soul mechanics sprinkled in. The world is gorgeously detailed with a multitude of biomes. From lush green forests, to dry sandy deserts, sparkling snow, each filled with Buddhist iconography. Temples temples temples you will see eye popping temples devoutly crafted to the smallest detail, I can feel the Buddha watch over me as my monkey cheeks gets clapped by the next monstrous abomination.   As you progress further into the game many of Wukong’s legendary abilities are earned through a multitude of challenges and secrets. Secrets you might ask? Yes secrets, this game has secrets scattered in like a Bob Ross scattering happy little trees into his painting. Now we are going into a con with the game. The levels are beautiful, but they are linear with constant invisible walls blocking your movement. As a matter of fact there is an unstuck button within your menu that you can use to get yourself out, if you are stuck between an asset such as a tree and an invisible wall. Unfortunately my monkey was in that same situation, but with the added bonus within a boss arena. So my poor monkey had to take the pounding. As you journey throughout the map you start to question whether a path you can take or an invisible wall. This will cause a player to miss a significant portion of secret locations or quests they can take on. That is the only major con to me as a player, other than that, I will continue to gush over the game.   Such as the BOSSES. Oh yes, the bosses have so much variety. From slippery adversaries trying to smack me side to side. To slow moving bruisers with a single hit sending me to home run. Out of all the bosses only one boss has one unfair mechanic, where you are forced to take damage. The combat is standard press light attack, press heavy attack when opening, dodge, and use spells depending on your resource bar. There are no combos like light light heavy or heavy light light etc. It is more bare bones, but very polished, each perfect dodge a sound will pop indicating you dodged at the last possible second. Truly a neuron activation moment.   Your efforts throughout the game will be dutifully rewarded with beautiful animation cut scenes at the end of each chapter. Black Myth Wukong is something done so well with so much passion from the developers you can feel their excitement for the source material with every sight and sound. I can't wait for you to start your own journey.     P.S There are women in the game.    ",2556.0,2024-09-19 14:07:17,Recommended
0.5454545617103576,english,"Proper 2024 game with no bugs/glitches and stable FPS and its a good enjoyable game ???????? in 2024 ??????? what a shocker. well done developers on this masterpiece.  cons:  -As a person with no sense of navigation, it can get hard to navigate through the world since there is no map. -[spoiler]For the people with arachnaphobia, good luck in chapter 4[/spoiler]   100% Achievement rate in 80 hours 100% Recommended game",421.0,2024-09-15 22:50:46,Recommended
0.5454545617103576,english,Amazing 10/10 would recommend. Mind-blowing story and smooth gameplay. Greatness and should be GOTY!,100.0,2024-09-14 23:47:04,Recommended
0.5454545617103576,english,Monke hit enemy. enemy hit back monke. monke angry. monke kill enemy.  10 banana/ 10 banana,91.0,2024-09-12 08:19:20,Recommended
0.5454545617103576,english,"I am on my fifth playthrough now and I cannot stop playing it lol.     Ever since Sekiro, I have been looking for a game that is challenging with satisfying combat experiences. Elden Ring was fun but the combat is just not as interactive and satisfying as Sekiro. And now with Black Myth: Wukong, I have finally found another game that gives such satisfying combat experiences. I would even say this game actually excels Sekiro in some aspects. I love how fast-paced the combats are, and being aggressive is actually beneficial just like Sekiro. In addition, the fact there are so many spells, spirits, transformations, stances, equipment skills available adds variety to the combat experiences. There are so many different playstyle or build to choose from and you can change your build any time. Even at my fifth playthrough, I am still discovering new ways to play the game. My favorite thing to do is to switch stances mid-battle and see-through counter with different varied combos (so satisfying when pulling it off). On top of the move variety, no two bosses are the same and every fight is just incredibly cinematic.       For people looking to start souls-like games, I would recommend starting with this one. This game is much more forgiving and easy to get into compared to actual souls games. You don't lose anything on death, you can refund and respec skill points any time you want, you have a much stronger dodge that enables dodging at last second before you get hit, and you can farm levels if you are having trouble with a boss. Besides being lenient, the game is also just very polished in every aspect. It definitely lives up to its ""overwhelmingly positive"" reputation.",1690.0,2024-09-12 04:47:24,Recommended
0.5454545617103576,english,"Black Myth: Wukong, after the Elden Ring DLC, was one of the top 3 games of 2024. What an incredible game! A hack 'n slash with soulslike elements that really captivated me. I don't regret buying it at all; on the contrary, I loved the gameplay and the story. The only downside, in my opinion, was not being able to forge the first Wukong's armor, but I have to admit, the idea of scattering the relics was brilliant. The game's optimization could be better as well, but aside from that, the game is excellent and really engaging! If you're thinking about buying it, go ahead—you won’t regret it!  Dito isso... Eu vim ver o macaco",630.0,2024-09-10 20:25:50,Recommended
0.5454545617103576,english,Monke...  ⠄⠄⠄⠄⠄⠄⠄⠄⣠⡿⠉⠙⠻⣿⣿⣾⣶⣿⣿⡿⠋⠉⠙⠳⠄⠈⠄  ⠄⠄⠄⠄⠄⠄⠄⢘⣯⠖⠙⠓⠄⠈⠙⠋⡉⠋⢉⠖⠛⠻⣦⡔⠄⠄⠄  ⠄⠄⠄⠄⠄⠄⠄⢱⣿⣧⣒⣤⣶⣾⣱⣿⣭⣦⣿⣶⣖⣴⣿⣷⠄⠄⠄  ⠄⠄⠄⠄⠄⠄⠄⠙⢛⣻⡿⡿⣻⣿⡿⣯⡹⢙⣿⣿⡻⣻⠛⠃⠄⠄⠄  ⠄⠄⠄⠄⠄⠄⠄⠄⠄⠋⢠⣾⣿⣏⣧⣌⣛⣋⣠⣟⣿⣧⡁⠄⠄⠄⠄  ⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⢴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄⠄⠄⠄  ⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠿⢛⣛⠉⣉⣉⣭⣍⣭⣉⡙⠛⢯⠄⠄⠄⠄  ⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⣼⡿⠁⠿⠟⠿⠟⠿⠟⠟⣿⡇⠄⠄⠄⢀  ⣆⠄⠄⠄⠄⠄⢀⠄⢰⠄⠄⢻⠃⠄⠄⠄⠄⠄⠄⠄⠄⢸⠃⠄⢠⣴⣿  ⣿⣷⣀⠄⠄⠄⠠⠄⢸⠄⠄⠈⠄⠄⠄⠄⠄⠄⠈⠄⠄⠄⠄⣸⣿⣿⣿  ⣿⣿⣿⣷⡀⠄⠄⠄⢸⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⣰⡜⠄⢸⣿⣿⣿⣿  ⣿⣿⣿⣿⣿⣠⠄⠄⠈⣿⣷⣄⠄⠄⠄⠄⣠⣾⣿⡟⠄⢠⣿⣿⣿⣿⣿,356.0,2024-09-10 20:01:30,Recommended
0.5454545617103576,english,"In today's gaming world, a game that doesn't allow you to customise controls is not a good thing.  I've had to request a refund due to this issue as I simply cannot play using a controller, nor can I re-define most of the key bindings.  It's a shame as I was really looking forward to playing this.",298.0,2024-09-08 18:53:43,Not Recommended
0.5454545617103576,english,"Writing this review after beating the final boss and sparring a bit with the secret boss.  This game really surprised me. I went from being extremely excited after watching the reveal trailer to feeling quite skeptical during the preview phase, but after playing through the intro section, I was genuinely pleased. Now, having completed the entire game, my opinion remains highly positive.  The game excels at nearly everything it attempts, from storytelling and presentation to graphics, score, and combat—everything is top-notch. There are a few drawbacks, such as the excessive use of invisible walls that detract from immersion and some frustrating RNG-based trophies (I checked them today to see if going for 100% was worth it, and I was disappointed. Still, I’ll give it a shot... we’ll see). Other than that, I have no major issues with the game. It runs decently on my rig (7600X/4070 Super), though performance could be slightly better.  I wholeheartedly recommend this game; the way it captures Chinese mythology is stunning and feels incredibly authentic. 9/10 (will probably update after trying for 100%)",1116.0,2024-09-08 02:52:33,Recommended
0.9908556342124938,schinese,“08.20，和广智去小西天，世界上最暖和的地方在浮屠塔的顶上。”  “08.21，和广智去盘丝洞，有人在那里举办婚礼。”  “08.22，和广智去火焰山，璧水洞很可怕，但是有广智在，所以不可怕。”  “广智最好了。”,109.0,2024-09-01 11:28:07,Recommended
0.9813811182975768,schinese,一个三十三岁的男人，玩了游戏应该有二十年了~~STEAM也用了挺多年的了~~人生第一次在STEAM写评价。因为电脑是A卡，刚发售的时候玩不了~会跳出~~等修复期间为了不被剧透，任何关于黑神话的内容都跳过，瞄到有个黑字的内容都赶紧刷掉怕剧透影响体验。今天终于通关了，可以好好写下感受，玩之前我是用最低预期来期待这个游戏的，毕竟以前很喜欢的国产游戏如河洛出的系列，仙剑系列，古剑系列（古剑还可以不过当时期望太高）都翻车了，所以难免怕失望。  但是黑神话玩下来，我真的看到了国产的游戏的希望。首先是画面，我认为做出了属于中国特色的画面，能媲美国外的精美且又由地方特色。其次是打击感，我认为对于我这种鬼泣，法环等等动作游戏玩了不少的人来说，我是满意的，非常不错。其次是细节，每一章结束的总结中国风动画让我非常的惊喜。最后是剧情，虽然剧情还是需要更加打磨，因为没有引导，所以有时候剧情会不够连贯，但是总的来说也是不错的了，有个8分。整个游戏唯一让我不够满意的是没有地图，这个后面玩家可以用mod解决。  总体来说，超于预期，对得起国人的期望。可以算是国产3A里程碑式的游戏了，很希望能出黑神话二。  最后想说下，最近发现身体出了些状况，可能会比较麻烦，又不敢去检查怕自己更忧虑。希望在我还活着的有生之年，还能看到黑悟空二，黑悟空三，以及更多游戏的国产游戏。,573.0,2024-09-10 20:56:29,Recommended
